user_id,signup_date,trial_end_date,trial_length_days,age,country,gender,device_type,acquisition_channel,city_tier,preferred_plan_before_conversion,days_active_trial,sessions_count,avg_session_minutes,features_used,support_tickets,emails_opened,webinar_attended,payment_method_on_file,referred_friend,discount_offered_pct,plan_page_views,last_activity_gap_days,satisfaction_score,monthly_income_usd,converted_to_paid_plan,selected_plan
USR-00492,2025-02-26,2025-03-19,21,31.0,Chile,male,mobile,paid ads,tier_1,basic,14,20,8.6,11,0,5,0,0,0,5,6,19,5.9,1593.0,0,none
USR-00493,2025-12-22,2026-01-05,14,24.0,colombia,female, mobile ,social_media,tier_2,premium,7,12,8.7,12,0,4,0,0,0,0,4,7,6.7,1741.0,0,none
USR-00494,2025-07-01,2025-07-22,21,30.0,Perú,male,mobile,paid ads,tier_1,standard,9,17,17.6,13,1,5,0,1,0,10,3,19,6.2,1692.0,0,none
USR-00495,2025-03-17,2025-03-31,14,19.0,Chile,female,mobile,social media,tier_1,standard,4,8,12.8,5,0,5,0,0,1,10,5,5,10.0,2271.0,0,none
USR-00496,2025-07-08,2025-07-15,7,25.0,Chile,female,desktop,organic search,tier_3,basic,5,2,22.5,10,0,1,0,1,0,20,3,4,8.9,2446.0,0,none
USR-00497,20/10/2025,11-19-2025,30,39.0,México,female,mobile,organic search,tier_1,basic,24,42,20.2,19,1,5,0,0,0,10,6,17,5.6,1168.0,0,none
USR-00498,2025-07-13,2025-07-27,14,34.0,México,male,desktop,social media,tier_3,standard,6,9,11.3,14,2,4,0,0,0,0,2,20,8.6,250.0,0,none
USR-00499,2025-07-25,2025-08-08,14,31.0,Perú,male,desktop,paid ads,tier_1,standard,8,15,,14,1,8,0,0,0,0,4,7,6.6,994.0,0,none
USR-00500,2025-04-02,2025-04-16,14,22.0,Colombia,prefer_not_to_say,mobile,organic search,tier_1,standard,8,13,9.1,11,1,6,0,1,0,5,4,11,5.9,1332.0,0,none
USR-00501,2025-09-18,2025-10-09,21,36.0,Perú,female,mobile,email campaign,tier_1,basic,13,22,12.2,13,0,11,0,1,1,20,3,10,5.7,1565.0,0,none
USR-00502,2025-04-07,04-21-2025,14,27.0,Colombia,female,tablet,paid ads,tier_2,premium,9,14,16.0,9,0,8,0,1,0,0,4,17,5.5,1644.0,0,none
USR-00503,2025-06-01,2025-07-01,30,24.0,México,prefer_not_to_say,mobile,organic search,tier_1,premium,17,26,16.7,20,0,9,0,0,0,20,8,24,7.3,1300.0,1,premium
USR-00504,2025-10-03,2025-11-02,30,26.0,peru,male,desktop,partner,tier_2,standard,13,16,17.3,11,1,7,0,0,1,5,3,24,7.6,1170.0,0,none
USR-00505,2025-01-18,2025-02-17,30,36.0,México,female,desktop,organic search,tier_1,standard,8,11,11.0,11,2,7,0,1,1,15,4,25,7.5,1616.0,0,none
USR-00506,2025-08-20,2025-09-03,14,28.0,Colombia,female,mobile,partner,tier_2,premium,14,30,21.9,14,1,6,0,0,0,0,6,4,7.4,646.0,0,none
USR-00507,2025-03-08,2025-03-29,21,55.0,Chile,male,desktop,organic search,tier_3,basic,10,21,14.7,12,2,6,0,1,1,0,4,7,9.7,444.0,0,none
USR-00508,2025-12-05,2025-12-26,21,40.0,Ecuador,female,desktop,partner,tier_2,standard,16,26,10.9,11,2,5,0,0,0,0%,1,9,5.8,777.0,0,none
USR-00509,2025-04-03,2025-04-17,14,21.0,Colombia,female,mobile,social media,tier_1,premium,10,18,13.1,7,1,5,0,0,0,15,7,8,10.0,979.0,1,standard
USR-00510,2025-12-30,2026-01-29,30,33.0,Chile,male,mobile,organic search,tier_2,standard,7,14,16.1,6,0,2,0,1,0,20,1,24,,,1,premium
USR-00511,2025-09-17,2025-09-24,7,31.0,México,female,tablet,partner,tier_1,standard,1,3,22.2,7,2,7,0,0,0,15,1,5,8.5,1974.0,0,none
USR-00512,2025-08-08,2025-09-07,30,28.0,mexico,male,mobile,referral,tier_1,basic,12,26,15.3,8,3,8,1,1,0,15,3,20,6.0,$2677,0,none
USR-00513,2025-10-14,2025-10-28,14,26.0, MÉXICO,male,Desktop,organic_search,tier_1,basic,11,17,13.9,9,0,5,0,0,0,0,9,5,10.0,1867.0,0,none
USR-00514,2025-04-23,2025-05-07,14,25.0,México,female,mobile,referral,tier_2,standard,6,11,13.0,5,0,4,0,0,0,15,2,9,6.1,1263.0,0,none
USR-00515,2025-07-22,2025-08-05,14,18.0, COLOMBIA ,female,Desktop,Paid Ads,tier_1,standard,12,22,22.1,13,2,8,1,1,0,0,5,10,4.1,1322.0,0,none
USR-00516,2025-01-19,2025-01-26,7,33.0,Colombia,female,mobile,referral,tier_1,premium,4,9,20.9,13,0,3,0,1,0,20,1,4,6.2,1004.0,1,basic
USR-00517,2025-08-01,2025-08-15,14,41.0,México,male,tablet,email campaign,tier_2,premium,11,22,16.0,9,1,8,1,1,0,10,3,12,5.3,1615.0,0,none
USR-00518,2025-05-26,2025-06-09,14,46.0,peru,male,mobile,social_media,tier_1,standard,4,5,22.2,6,1,7,0,0,0,5,0,11,6.7,975.0,0,none
USR-00519,2025-06-22,2025-06-29,7,32.0,Colombia,female,mobile,social media,tier_3,basic,6,9,20.6,8,0,10,0,1,0,20,3,0,9.9,639.0,0,none
USR-00520,09/05/2025,2025-05-23,14,27.0,Ecuador,female,mobile,social media,tier_2,premium,7,9,7.7,10,0,5,0,0,0,15,3,9,,,0,none
USR-00521,2025-06-04,2025-06-11,7,31.0,México,female,desktop,partner,tier_1,standard,3,7,9.9,7,0,3,0,0,0,0,0,4,6.4,2852.0,0,none
USR-00522,2025-12-12,2025-12-19,7,42.0,Argentina,male,mobile,social media,tier_2,basic,3,5,15.2,8,0,3,0,0,1,0,1,14,3.4,878.0,0,none
USR-00523,2025-01-07,2025-01-28,21,37.0,Colombia,female,mobile,paid ads,tier_2,standard,17,33,19.0,16,0,7,0,0,0,0,7,20,6.0,1023.0,0,none
USR-00524,2025-08-14,2025-08-28,14,30.0,peru,female,Tablet,paid ads,tier_1,standard,9,10,14.0,9,0,9,1,1,0,20%,6,15,5.4,1700.0,0,none
USR-00525,2025-11-16,2025-11-30,14,25.0,Chile,female,mobile,organic search,tier_1,premium,7,4,19.0,6,1,2,0,0,0,0,1,14,8.3,978.0,0,none
USR-00526,2025-09-14,2025-10-05,21,18.0,Colombia,female,desktop,organic_search,tier_1,standard,12,33,8.0,12,0,5,0,0,1,0,9,14,8.2,2035.0,1,standard
USR-00527,2025-02-09,2025-03-02,21,25.0,Colombia,female,desktop,organic search,tier_3,standard,13,30,8.8,14,1,4,0,1,0,0,6,13,8.4,1234.0,0,none
USR-00528,2025-09-04,2025-09-18,14,33.0,México,male,,social media,tier_1,premium,7,9,11.6,8,0,8,0,1,0,0%,5,18,9.1,939.0,0,none
USR-00529,2025-02-23,2025-03-09,14,52.0,Perú,male,desktop,social media,tier_2,standard,9,16,,19,0,8,0,1,0,0,4,5,9.9,1027.0,1,standard
USR-00530,2025-10-16,2025-11-06,21,53.0,Argentina,female,mobile,paid ads,tier_1,basic,8,12,10.0,8,1,10,1,1,0,20,3,14,10.0,2041.0,1,standard
USR-00531,2025-02-21,2025-03-07,14,38.0,México,male,mobile,partner,tier_3,basic,12,20,16.0,14,1,6,0,0,0,0,4,10,8.9,2304.0,0,none
USR-00532,2025-08-24,2025-08-31,7,29.0,Colombia,male,mobile,paid ads,tier_1,basic,3,4,18.0,8,0,6,0,0,1,15,3,2,2.9,250.0,0,none
USR-00533,2025-03-28,2025-04-27,30,36.0,Colombia,female,mobile,paid ads,tier_1,standard,21,48,19.3,12,1,11,0,0,1,20,11,23,10.0,2020.0,0,none
USR-00534,28/07/2025,2025-08-04,7,43.0,Chile,female,mobile,email campaign,tier_3,premium,4,12,19.6,2,0,3,0,0,0,0,4,1,5.8,2061.0,1,standard
USR-00535,04/05/2025,2025-05-18,14,36.0,Perú,female,mobile,social media,tier_1,basic,8,15,15.5,6,0,9,1,0,0,0,3,9,5.3,1143.0,0,none
USR-00536,2025-06-29,2025-07-13,14,33.0,Colombia,female,mobile,social media,tier_2,basic,6,11,23.2,6,0,7,1,0,1,0,2,13,6.9,724.0,0,none
USR-00537,2025-12-20,2026-01-10,21,26.0, COLOMBIA ,male,desktop,partner,tier_2,basic,16,28,18.4,22,1,11,1,1,1,25,2,16,6.8,1193.0,1,basic
USR-00538,2025-08-28,09-18-2025,21,,Argentina,male,mobile,referral,tier_1,premium,11,19,11.0,9,0,8,0,0,0,0,1,23,7.8,2524.0,0,none
USR-00539,2025-10-25,2025-11-08,14,41.0,Chile,male,mobile,email campaign,tier_1,basic,12,21,10.8,10,1,5,0,0,0,15,4,9,10.0,586.0,0,none
USR-00540,2025-09-18,2025-10-02,14,37.0,México,female,tablet,referral,tier_2,basic,11,13,12.9,11,1,6,0,0,1,0,6,0,7.0,2809.0,0,none
USR-00541,2025-11-03,2025-11-24,21,32.0,Ecuador,female,mobile,paid ads,tier_2,premium,19,31,23.4,14,1,3,0,0,0,0,8,13,8.7,1458.0,0,none
USR-00542,2025-03-28,2025-04-18,21,45.0,Colombia,female,desktop,paid ads,tier_1,basic,19,29,16.1,13,0,8,0,0,1,0,5,6,5.7,852.0,1,basic
USR-00543,2025-04-02,2025-04-09,7,51.0,Argentina,female,mobile,social media,tier_1,basic,4,8,12.7,5,0,4,0,1,0,10,2,1,8.0,1039.0,0,none
USR-00544,2025-09-18,2025-10-09,21,26.0,Ecuador,male,,social media,tier_1,standard,12,23,10.1,6,1,9,0,0,0,0,10,13,5.6,2101.0,0,none
USR-00545,2025-09-16,2025-09-23,7,47.0, COLOMBIA ,male,tablet,email_campaign,tier_2,standard,5,8,11.8,8,0,7,1,1,0,15,0,0,6.5,1673.0,0,none
USR-00546,27/10/2025,2025-11-10,14,18.0,Colombia,male,mobile,partner,tier_2,basic,10,28,22.5,10,1,8,0,1,0,0,1,7,8.2,2124.0,1,basic
USR-00547,2025-03-09,2025-03-16,7,37.0, COLOMBIA ,non_binary,Desktop,paid ads,tier_3,standard,4,9,19.8,8,0,4,0,0,0,0,2,9,8.3,1891.0,0,none
USR-00548,2025-08-13,2025-08-20,7,27.0,colombia,male, mobile ,paid_ads,tier_1,basic,4,7,16.2,16,0,2,0,1,0,0,6,12,8.6,2359.0,0,none
USR-00549,2025-02-25,2025-03-11,14,23.0,Argentina,male,desktop,organic search,tier_2,standard,8,13,11.5,11,1,6,0,1,1,10%,4,8,6.5,$2359,0,none
USR-00550,2025-01-09,01-23-2025,14,22.0,México,male,desktop,social media,tier_1,basic,8,12,22.0,7,0,5,0,0,0,0,3,14,7.7,559.0,0,none
USR-00551,2025-10-10,2025-10-24,14,,Argentina,male,mobile,partner,tier_1,basic,7,16,13.9,9,0,6,0,1,1,20,2,10,,$1742,0,none
USR-00552,2025-09-01,2025-09-08,7,34.0,Perú,female,mobile,social media,tier_1,standard,6,10,5.7,10,0,2,0,1,1,20,2,7,5.5,961.0,0,none
USR-00553,2025-07-20,2025-08-03,14,38.0,Colombia,male,mobile,partner,tier_1,basic,6,16,16.7,7,1,8,1,1,1,20,4,13,7.5,1618.0,0,none
USR-00554,2025-05-07,2025-05-14,7,45.0,México,female,mobile,social media,tier_3,basic,5,10,11.6,3,0,7,0,1,0,0,3,6,5.3,1646.0,0,none
USR-00555,2025-09-10,2025-09-24,14,41.0,Ecuador,male,tablet,organic search,tier_2,basic,7,11,27.3,9,0,6,0,1,0,0,5,10,7.0,1694.0,0,none
USR-00556,2025-08-05,2025-08-19,14,48.0,Perú,female,mobile,email campaign,tier_1,standard,1,1,11.7,7,0,8,0,0,0,5%,2,16,,,0,none
USR-00557,2025-06-30,2025-07-07,7,43.0,Perú,female,desktop,organic search,tier_1,basic,6,13,22.0,10,0,5,0,1,0,25,5,0,6.9,2162.0,1,standard
USR-00558,2025-02-20,2025-03-06,14,50.0,Colombia,female,,partner,tier_1,standard,8,17,9.0,8,2,4,0,1,0,15,2,8,8.5,1814.0,1,standard
USR-00559,2025-03-17,2025-03-31,14,46.0,Perú,female,mobile,email campaign,tier_3,premium,10,15,22.8,8,1,9,0,0,0,5,4,18,6.9,1998.0,0,none
USR-00560,11/03/2025,2025-03-25,14,,Chile,prefer_not_to_say,tablet,social media,tier_2,basic,4,7,8.7,8,1,6,0,0,0,0,3,11,8.0,1429.0,0,none
USR-00561,2025-09-21,2025-10-05,14,47.0,Argentina,female,mobile,email campaign,tier_2,standard,12,18,17.6,7,0,1,0,0,0,20,5,3,9.1,1101.0,0,none
USR-00562,2025-09-06,2025-09-20,14,31.0,Colombia,female,mobile,paid ads,tier_1,standard,10,20,17.6,12,0,6,0,0,0,20,0,3,5.6,1295.0,0,none
USR-00563,2025-01-21,2025-01-28,7,34.0,Colombia,male,mobile,partner,tier_2,premium,2,5,12.7,9,0,4,0,0,1,20,0,0,6.0,1261.0,0,none
USR-00564,2025-02-21,03-07-2025,14,31.0,Chile,female,desktop,partner,tier_2,standard,14,25,20.9,9,0,6,1,1,0,0,4,3,4.6,1994.0,1,basic
USR-00565,2025-03-22,2025-04-05,14,52.0,Argentina,male,mobile,email campaign,tier_1,premium,13,25,23.0,7,1,6,0,0,0,10,4,6,6.2,2706.0,0,none
USR-00566,2025-03-04,2025-03-18,14,25.0,Perú,female,mobile,email campaign,tier_1,basic,9,24,14.0,9,1,9,0,0,0,0,7,15,4.7,1041.0,0,none
USR-00567,2025-12-03,2025-12-17,14,18.0,México,female,mobile,organic search,tier_2,standard,9,14,22.9,9,2,3,0,1,0,10,2,16,7.0,2746.0,1,standard
USR-00568,2025-01-18,2025-02-01,14,27.0,Colombia,male,mobile,organic search,tier_1,basic,9,16,18.2,8,1,5,0,0,0,0,4,7,7.0,1761.0,0,none
USR-00569,2025-03-27,2025-04-10,14,28.0,México,male,,Organic Search,tier_1,standard,7,13,8.5,10,2,8,1,0,0,0,4,16,,,0,none
USR-00570,2025-03-24,2025-04-23,30,18.0,Perú,male,desktop,paid ads,tier_1,basic,9,19,21.8,11,2,2,0,1,0,0,3,27,8.6,1147.0,0,none
USR-00571,2025-10-19,11-02-2025,14,30.0,Chile,male,mobile,paid ads,tier_1,basic,4,2,19.8,11,0,4,0,1,0,25,5,11,5.4,1980.0,0,none
USR-00572,2025-12-27,2026-01-03,7,22.0,Perú,female,tablet,referral,tier_1,premium,2,3,14.8,5,0,5,0,1,0,0,2,7,7.2,790.0,0,none
USR-00573,2025-12-27,2026-01-17,21,,Chile,prefer_not_to_say,desktop,organic search,tier_1,premium,8,15,10.8,14,2,6,1,0,0,20,1,15,6.0,4585.0,0,none
USR-00574,2025-12-14,2025-12-28,14,40.0,Colombia,female,desktop,organic search,tier_2,basic,11,21,9.0,12,1,9,0,0,0,0,5,9,9.3,250.0,0,none
USR-00575,2025-01-29,2025-02-05,7,38.0,México,female,mobile,referral,tier_2,standard,4,14,6.6,7,1,8,0,0,0,10,4,7,10.0,2662.0,0,none
USR-00576,2025-05-10,2025-05-17,7,35.0,Perú,male,mobile,organic search,tier_1,standard,4,9,,14,1,3,0,1,0,10,2,5,6.8,2052.0,0,none
USR-00577,2025-11-25,2025-12-02,7,37.0,Colombia,male,mobile,paid ads,tier_3,premium,3,6,11.0,11,1,4,0,1,1,20,2,8,7.6,803.0,0,none
USR-00578,2025-01-07,2025-01-28,21,18.0,Perú,female,mobile,paid ads,tier_3,basic,11,25,,9,0,7,0,1,0,10,4,11,7.8,2722.0,1,basic
USR-00579,2025-11-24,2025-12-08,14,41.0,México,female,mobile,partner,tier_1,standard,4,10,18.9,10,0,6,0,1,0,5,4,10,,,0,none
USR-00580,2025-10-02,2025-10-16,14,30.0,Colombia,female,mobile,paid ads,tier_2,premium,7,13,6.2,15,0,5,0,1,0,20,3,7,9.6,404.0,0,none
USR-00581,2025-08-23,2025-09-06,14,34.0, PERÚ ,female,DESKTOP,Partner,tier_3,standard,11,25,8.0,10,1,9,0,1,0,0,6,7,7.9,2335.0,1,premium
USR-00582,2025-02-02,2025-02-16,14,33.0,Perú,male,mobile,paid ads,tier_3,standard,11,9,9.0,12,1,2,0,1,0,0,2,0,8.7,1462.0,1,basic
USR-00583,2025-08-31,2025-09-14,14,33.0,Ecuador,female,tablet,paid ads,tier_2,basic,9,18,14.9,9,1,3,0,1,0,20,2,4,9.6,1260.0,0,none
USR-00584,2025-11-26,2025-12-26,30,21.0,Argentina,female,mobile,social media,tier_2,premium,21,34,8.0,13,0,9,0,0,1,0,3,18,10.0,613.0,1,premium
USR-00585,2025-11-12,12-03-2025,21,18.0,Ecuador,female,,social media,tier_3,basic,21,41,3.9,14,1,10,0,1,0,15,3,7,7.3,1216.0,0,none
USR-00586,01/10/2025,2025-10-22,21,25.0,Chile,male,desktop,paid ads,tier_1,premium,21,52,9.7,17,2,7,0,0,0,20,4,8,4.2,250.0,1,standard
USR-00587,2025-01-09,2025-01-23,14,36.0,Argentina,male,mobile,organic search,tier_2,basic,6,8,12.1,10,3,4,0,1,0,0,4,14,,,1,standard
USR-00588,2025-08-30,2025-09-20,21,22.0,Chile,male,mobile,social media,tier_2,standard,1,1,8.8,7,0,4,0,1,1,0,0,17,9.8,1124.0,0,none
USR-00589,2025-08-31,2025-09-07,7,32.0,Argentina,female,mobile,organic search,tier_1,standard,3,6,17.2,6,2,4,0,1,0,0,2,2,8.0,383.0,0,none
USR-00590,23/12/2025,2026-01-22,30,35.0,México,female,desktop,partner,tier_2,premium,19,35,19.5,14,4,15,0,0,0,20,6,18,,,1,standard
USR-00591,2025-07-21,2025-08-04,14,38.0,Colombia,female,mobile,paid ads,tier_1,standard,8,12,,10,2,5,0,0,0,0,4,0,4.4,3311.0,0,none
USR-00592,2025-05-20,2025-06-03,14,29.0,Perú,non_binary,desktop,social media,tier_2,premium,8,14,18.8,9,2,4,0,0,0,5,6,14,5.5,1201.0,0,none
USR-00593,2025-02-22,2025-03-08,14,18.0,Argentina,female,mobile,partner,tier_2,standard,8,16,18.4,9,2,9,0,1,1,10,5,7,7.0,1956.0,1,standard
USR-00594,2025-02-13,2025-02-27,14,43.0,Colombia,male,mobile,paid ads,tier_1,standard,6,7,14.2,5,1,7,1,0,1,10,3,15,,,0,none
USR-00595,2025-04-20,2025-04-27,7,33.0,Colombia,male,mobile,organic search,tier_3,standard,1,1,11.5,8,0,6,0,1,0,15,2,3,9.1,581.0,1,premium
USR-00596,2025-12-21,2026-01-11,21,35.0,Chile,female,Mobile,paid ads,tier_2,standard,15,30,12.3,8,2,7,1,1,0,0,8,10,7.2,$1923,1,standard
USR-00597,2025-02-24,2025-03-03,7,44.0,Colombia,male,desktop,partner,tier_2,basic,2,2,7.5,7,0,6,0,0,0,5,2,5,6.6,2150.0,0,none
USR-00598,2025-12-23,2026-01-06,14,28.0,Colombia,male,mobile,paid ads,tier_2,premium,10,13,18.9,8,1,7,0,1,1,5,3,9,8.8,646.0,1,premium
USR-00599,2025-08-08,2025-08-29,21,38.0,Ecuador,male,desktop,social media,tier_1,basic,16,31,13.9,11,0,3,1,0,0,5,6,13,5.8,2580.0,1,standard
USR-00600,2025-03-10,2025-03-24,14,41.0,Chile,female,mobile,social media,tier_1,basic,5,3,18.5,7,2,5,0,1,0,0,3,6,10.0,274.0,0,none
USR-00601,2025-07-07,2025-07-21,14,36.0,México,non_binary,desktop,social media,tier_1,basic,6,12,19.4,5,1,3,0,0,0,10,2,14,7.9,1380.0,0,none
USR-00602,23/11/2025,2025-12-07,14,21.0,México,male,mobile,social media,tier_1,standard,4,4,15.4,15,0,2,0,0,0,20,4,7,,,1,basic
USR-00603,21/02/2025,2025-03-07,14,26.0,Colombia,male,desktop,organic search,tier_3,premium,13,18,13.1,9,1,7,1,1,0,20,1,6,9.1,$1638,0,none
USR-00604,2025-08-03,2025-08-17,14,32.0,Colombia,male,mobile,organic search,tier_2,standard,8,13,3.7,11,1,4,0,1,1,15,4,10,8.1,1818.0,1,basic
USR-00605,2025-03-28,2025-04-11,14,42.0,México,female,desktop,partner,tier_1,basic,8,12,6.1,12,1,4,0,1,0,0,1,9,7.1,994.0,1,standard
USR-00606,2025-08-06,2025-08-20,14,38.0,Perú,female,mobile,organic search,tier_2,standard,10,21,12.5,18,0,5,0,0,0,15%,4,7,,,1,standard
USR-00607,2025-11-24,2025-12-24,30,45.0,Colombia,male,desktop,social media,tier_3,standard,22,45,17.4,15,2,7,0,0,0,25,5,18,7.7,1886.0,0,none
USR-00608,2025-06-19,2025-06-26,7,33.0,Colombia,prefer_not_to_say,desktop,paid ads,tier_2,basic,3,5,10.4,7,1,4,0,1,0,10,4,11,6.7,$1570,0,none
USR-00609,2025-06-08,2025-07-08,30,18.0,México,male,desktop,referral,tier_1,standard,25,46,,14,2,8,1,1,1,0,8,17,6.6,1143.0,1,basic
USR-00610,2025-07-05,2025-07-19,14,29.0,Perú,prefer_not_to_say,mobile,email campaign,tier_2,standard,7,10,2.0,11,1,5,1,1,0,10,2,15,7.8,$797,0,none
USR-00611,2025-07-02,2025-07-16,14,40.0,Perú,male,mobile,organic search,tier_1,basic,11,26,,8,0,8,0,1,0,0,8,10,5.8,2242.0,1,basic
USR-00612,2025-01-30,2025-02-13,14,29.0,Chile,female,mobile,email campaign,tier_2,basic,4,3,17.0,7,0,3,0,1,0,0%,2,15,8.7,2958.0,0,none
USR-00613,2025-10-25,2025-11-15,21,44.0,Chile,male,tablet,email campaign,tier_2,standard,20,34,10.7,13,1,11,0,0,0,10,6,11,7.8,752.0,0,none
USR-00614,2025-01-07,2025-01-28,21,31.0,Colombia,male,desktop,paid ads,tier_2,basic,6,9,13.3,15,2,9,0,0,0,0,4,14,5.4,2179.0,0,none
USR-00615,2025-09-03,2025-10-03,30,22.0,México,non_binary,mobile,social media,tier_2,basic,19,41,7.1,16,0,1,0,1,0,0,7,22,7.3,1494.0,0,none
USR-00616,2025-01-17,01-31-2025,14,43.0,Colombia,male,tablet,social media,tier_3,basic,12,20,7.5,9,0,10,0,1,1,20,2,10,7.7,$250,1,premium
USR-00617,2025-08-10,2025-08-24,14,40.0,Chile,male,mobile,organic search,tier_1,basic,4,3,14.6,11,2,9,1,0,0,25,3,13,5.4,1089.0,0,none
USR-00618,2025-01-05,2025-01-19,14,34.0,Colombia,male,mobile,organic search,tier_2,premium,1,2,19.9,7,0,3,0,1,0,0,3,7,5.2,1766.0,0,none
USR-00619,2025-05-29,2025-06-19,21,32.0,México,male,mobile,organic search,tier_3,standard,13,22,20.8,14,0,4,0,1,0,0,1,7,8.4,1289.0,1,premium
USR-00620,2025-11-20,12-11-2025,21,51.0,Argentina,male,tablet,social media,tier_1,standard,19,42,12.9,16,0,4,0,0,1,10,5,12,6.3,2212.0,0,none
USR-00621,2025-06-14,06-21-2025,7,45.0,Colombia,female,tablet,social media,tier_2,standard,1,2,10.6,6,0,7,0,0,1,10,2,11,6.8,2222.0,0,none
USR-00622,2025-04-04,2025-04-11,7,33.0,Perú,non_binary,mobile,social media,tier_1,basic,3,7,,9,1,7,0,0,0,0,3,0,6.3,1460.0,0,none
USR-00623,2025-03-26,2025-04-09,14,18.0,Colombia,female,,organic search,tier_1,basic,12,16,14.1,11,0,7,0,0,0,10,7,12,6.9,1528.0,0,none
USR-00624,2025-03-02,2025-03-16,14,29.0,Colombia,male,mobile,paid ads,tier_1,basic,5,10,14.5,13,0,13,0,1,0,0,2,14,4.4,1997.0,0,none
USR-00625,2025-08-04,2025-08-11,7,31.0,Perú,male,mobile,referral,tier_1,standard,5,13,17.3,9,1,8,0,1,0,0,4,6,7.4,$1458,1,standard
USR-00626,2025-05-05,2025-05-19,14,38.0,Colombia,male,desktop,social media,tier_3,standard,7,14,23.9,6,0,7,0,0,0,20,5,8,8.6,1152.0,0,none
USR-00627,2025-03-19,2025-03-26,7,25.0,Chile,male,desktop,referral,tier_3,standard,1,3,8.5,8,1,7,0,0,0,20,5,5,8.7,1379.0,1,premium
USR-00628,12/04/2025,2025-04-26,14,22.0,México,male,mobile,social media,tier_2,basic,8,15,5.4,6,0,5,0,0,0,20,3,9,10.0,1957.0,0,none
USR-00629,2025-12-10,2025-12-31,21,18.0,Perú,male,tablet,paid ads,tier_2,premium,15,29,19.9,9,0,5,0,0,0,5,5,4,7.2,458.0,1,basic
USR-00630,2025-05-31,2025-06-07,7,21.0,México,male,mobile,referral,tier_1,standard,4,11,9.7,7,0,2,0,0,0,0,3,2,5.7,1160.0,0,none
USR-00631,2025-10-15,2025-10-29,14,40.0,Argentina,male,desktop,paid ads,tier_2,standard,6,9,12.8,7,0,9,0,1,0,5,4,14,6.0,1469.0,0,none
USR-00632,2025-02-13,2025-02-27,14,46.0,Perú,female,mobile,partner,tier_1,premium,1,1,26.2,12,1,8,1,0,0,15,1,16,8.7,2146.0,0,none
USR-00633,2025-04-25,2025-05-25,30,28.0,México,male,desktop,social media,tier_1,basic,23,38,15.4,13,1,4,0,1,0,10%,5,15,6.7,835.0,1,standard
USR-00634,2025-06-10,2025-06-17,7,25.0,Perú,female,mobile,social media,tier_3,premium,1,1,7.0,6,1,5,1,0,0,0,0,0,5.6,250.0,0,none
USR-00635,2025-09-26,2025-10-17,21,18.0,Argentina,male,desktop,paid ads,tier_2,basic,20,46,11.7,15,1,7,1,1,0,20,4,18,5.0,1974.0,1,premium
USR-00636,2025-12-30,2026-01-13,14,18.0,peru,male,mobile,Organic Search,tier_1,basic,13,29,13.8,8,2,5,0,0,1,0,5,7,4.6,1216.0,0,none
USR-00637,2025-08-09,2025-08-23,14,33.0,Chile,female,mobile,social media,tier_3,premium,9,18,15.9,10,0,7,0,1,1,25,2,1,,,1,standard
USR-00638,2025-01-04,2025-01-18,14,36.0,Colombia,female,mobile,partner,tier_1,basic,10,21,7.1,8,0,4,0,0,1,10%,7,9,5.2,$1388,0,none
USR-00639,2025-10-29,2025-11-12,14,43.0,Colombia,male,desktop,email campaign,tier_1,premium,10,20,16.3,10,3,5,0,1,0,15,5,11,6.6,2033.0,1,standard
USR-00640,2025-11-18,2025-11-25,7,39.0,colombia,male,mobile,Paid Ads,tier_2,standard,3,5,26.2,16,1,7,0,0,0,5,2,10,7.1,2288.0,0,none
USR-00641,2025-09-24,2025-10-01,7,41.0,Ecuador,male,desktop,organic search,tier_3,basic,3,7,29.2,9,1,2,1,1,0,0,4,7,7.9,1494.0,0,none
USR-00642,2025-10-02,2025-10-16,14,33.0,Chile,female,,referral,tier_3,standard,4,10,14.8,4,1,4,1,0,0,5,3,9,8.5,2542.0,0,none
USR-00643,2025-12-05,2025-12-19,14,25.0,Argentina,male,desktop,referral,tier_1,standard,4,3,16.0,12,0,6,1,0,0,0,3,11,10.0,1335.0,1,basic
USR-00644,29/09/2025,2025-10-13,14,36.0,Perú,male,desktop,email campaign,tier_1,standard,9,15,13.4,8,0,6,0,1,0,0,2,7,5.9,1464.0,1,premium
USR-00645,2025-06-22,2025-07-13,21,26.0,Perú,male,desktop,organic search,tier_2,basic,17,31,25.1,13,4,4,1,1,1,25,5,16,7.0,1704.0,0,none
USR-00646,2025-03-10,2025-03-24,14,48.0,Ecuador,non_binary,desktop,referral,tier_1,basic,6,11,178.2,12,0,3,1,1,1,15,6,9,7.3,2431.0,1,premium
USR-00647,2025-04-14,2025-05-05,21,33.0,Colombia,female,desktop,email campaign,tier_1,basic,16,25,12.6,8,0,7,0,1,0,10,8,18,7.6,1148.0,0,none
USR-00648,2025-05-17,2025-05-31,14,38.0,México,prefer_not_to_say,mobile,email campaign,tier_1,premium,5,11,18.8,8,0,5,0,1,0,0,3,5,9.2,2111.0,1,premium
USR-00649,2025-01-20,2025-01-27,7,42.0,Chile,male,desktop,social media,tier_1,basic,6,14,15.2,9,1,8,0,0,0,25,6,2,6.9,1162.0,0,none
